,Forca_maxima_acc_x,Forca_maxima_acc_y,Forca_maxima_grav_x,Forca_maxima_grav_y,Desplacament_maxim_x,Desplacament_maxim_y,Prova,Puntuacio,Edat,Etiqueta
9,0.043592526205601584,0.010368652557868084,0.00012455129133746162,2.1331484941891632e-05,0.6815473870053367,0.7222630465264746,ROC,100.0,68,zs54f
10,0.03573112622086476,0.032359345846706175,3.581146748916908e-05,6.436852108114566e-05,0.3894100158479854,0.1948485670920291,RGA,100.0,68,zs54f
11,0.12497012586689557,0.04511954253619069,0.02225257488955678,0.00018894751921554043,1.3024633101623748,0.4412558236202403,RGC,83.826284,68,zs54f
12,0.01734803984704197,0.03565219797988699,8.41883378982361e-05,8.177416333838075e-05,0.9849700246458231,0.8993075934587299,ROA,100.0,68,MD54H
13,0.04112793797532216,0.050823774098050424,0.00028290385632545254,0.00018589874309846155,0.9923839394984972,0.7130409820984989,ROC,96.896958,68,MD54H
14,0.02217397291855306,0.047878248284681034,0.0001514650040813914,0.0003550618204532681,0.7806614642213625,1.1178015463848245,RGA,100.0,68,MD54H
15,0.08143332156695,0.09241864765383055,0.05461955519511613,0.0008051944336418884,0.6702981491110973,0.585221073540557,RGC,99.513449,68,MD54H
16,0.008781733081214594,0.014851116678881615,0.028303030146086643,1.1223963681195048e-05,0.8984074879324111,1.5481700779364873,ROA,100.0,68,AB55F
17,0.010660459689029459,0.025952808792987087,0.028584587001550487,3.1703628323397764e-05,1.2849104446830215,0.7362686765733064,ROC,98.34505,68,AB55F
18,0.011108659807472651,0.03898569348068867,0.028049873406866255,5.5948185037544423e-05,1.0258454444681135,0.5326240464553279,RGA,100.0,68,AB55F
19,2.0,2.0,2.0,2.0,2.0,2.0,RGC,0.0,68,AB55F
20,0.019197604415281202,0.04167737089058727,9.192106046733081e-05,7.683160832306149e-05,0.5425613187958556,0.6610337503300486,ROA,100.0,69,sr53f
21,0.031325073819867086,0.0737145270100205,0.00015491851405509405,0.00010692763306357003,0.7943565276324632,0.5206373122629447,ROC,99.169172,69,sr53f
22,0.01985524240184708,0.10280385036933777,0.00010711334537758313,0.02016552064983853,0.9290000361845243,0.7585415528825104,RGA,100.0,69,sr53f
23,0.05737694974739834,0.2171891351514902,0.03826990570816044,0.04720982914876374,0.4377958904284702,0.6236348915183456,RGC,95.306496,69,sr53f
24,0.02617762617659401,0.018947179735748512,7.156192592911934e-05,3.18999504426154e-05,0.7668532917846788,0.7173242792075671,ROA,100.0,69,ug52m
25,0.021624335522079128,0.019639135234373394,7.074837610893461e-05,4.5189256420292284e-05,0.5751963811920925,0.8677288009991689,ROC,100.0,69,ug52m
26,0.03291795299637239,0.04944542346852364,0.00016356511779032704,0.0003142544814205943,0.8830999712762032,0.9031484263940444,RGA,98.814559,69,ug52m
